,Feature Name,Importance,Delta,FR_Decrementing,FR_Incrementing,FRD_abs,FRI_abs,FRD_MAD,FRI_MAD
65,spending_totalonlineorder_dollars250to500,0.004625062874691534,0.6717092192317123,4.404622114025964e-06,-1.9369208466347877e-06,4.404622114025964e-06,1.9369208466347877e-06,0.0,0.0
7,children_acxiom,0.004694176485092124,0.25,0.0,0.0,0.0,0.0,0.0,0.0
83,marketindicespopulationdemographicsage_agehispanic_percentunderage18,0.004701212728146754,9.22059650974028,-1.1002681333267985e-05,1.8231009734994158e-05,1.1002681333267985e-05,1.8231009734994158e-05,0.0,0.0
56,spending_categoryspend_stationery,0.004894549056563701,89.44522218708174,-1.8268835620054897e-05,7.17298170580986e-05,2.4821507511595383e-05,8.421002060358677e-05,0.0,0.0
54,spending_categoryspend_specialtygifts,0.005096186807322637,287.2392764453813,0.0,0.0,0.0,0.0,0.0,0.0
90,marketindicespopulationdemographicsage_household_underage18_percentage12to14,0.005162449663987609,4.575062505310919,2.5457087066504644e-05,-6.773631252859242e-06,2.5457087066504644e-05,6.773631252859242e-06,0.0,0.0
85,marketindicespopulationdemographicsage_total_medianage,0.005274656200523246,8.178693538790258,-0.0008380651403150221,0.013169818721951148,0.0008380651403150221,0.013169818721951148,0.0,0.0
97,marketindicespopulationdemographicsage_household_underage18_percentage9to11,0.005401854263275071,4.136589458972429,0.00015378929804443428,-0.0001627184915923349,0.00020600104332413853,0.00024009710749749714,0.0,0.0
49,spending_categoryspend_jewelry,0.005441878311445567,56.34424972036709,9.540944454114652e-06,-3.121061939036509e-06,9.540944454114652e-06,3.121061939036509e-06,0.0,0.0
99,causesandvolunteer_environmentalissues,0.0054752356050628195,0.17183089695796594,0.0,0.0,0.0,0.0,0.0,0.0
9,environment_or_wildlife_acxiom,0.005484058508605089,0.18114535970884474,0.0,0.0,0.0,0.0,0.0,0.0
33,spending_averagedollaramountperpurchase,0.005538602344412256,1122.5324129120856,-0.00013138551972904743,0.0005389681275474757,0.00013138551972904743,0.0005389681275474757,0.0,0.0005813747427660457
73,marketindicespopulationdemographicsage_age18plus_percentage25to34,0.005591899585410517,5.839217900155057,-2.2329722936315933e-05,1.333083183845294e-05,2.2329722936315933e-05,1.333083183845294e-05,0.0,0.0
15,jewish_acxiom,0.006340261079885316,0.08350388485340028,0.0,0.0,0.0,0.0,0.0,0.0
48,spending_categoryspend_homefurnishings,0.006509535475589352,212.6057145694244,-4.95618599996255e-05,3.32579854522409e-05,4.95618599996255e-05,3.32579854522409e-05,0.0,0.0
52,spending_categoryspend_pets,0.006530451974863871,52.931798174100926,0.0,0.0,0.0,0.0,0.0,0.0
35,spending_categoryspend_books,0.006640239998096086,165.56564115884666,-7.831992533526371e-05,0.0008178554719781673,8.994147057805933e-05,0.0011626047017515239,0.0,0.0010699277977880527
80,marketindicespopulationdemographicsage_ageblack_percentage18to64,0.006765251181453988,16.4901301071363,-1.7360147558969238e-05,6.227426473104251e-05,5.653285103899793e-05,7.664201880546717e-05,0.0,0.0
23,telecommunications_acxiom,0.006773422383484551,0.0903360943048712,0.0,0.0,0.0,0.0,0.0,0.0
93,marketindicespopulationdemographicsage_household_underage18_percentage3to5,0.006916359142167813,4.475898753253821,-5.0040549132539355e-05,4.2769530228885615e-05,5.0040549132539355e-05,4.2769530228885615e-05,0.0,0.0
98,household_basicdemographics_senioradultinhousehold,0.0075316272522049765,0.20285572771189447,0.0,0.0,0.0,0.0,0.0,0.0
92,marketindicespopulationdemographicsage_household_underage18_percentage3to4,0.008394395536815659,3.4369500356922766,-1.9217060981816543e-05,-2.3292166643845133e-05,5.9163224693716455e-05,3.814622809041786e-05,0.0,0.0
26,veteran_acxiom,0.008490986366172112,0.13776733341911707,0.0,0.0,0.0,0.0,0.0,0.0
75,marketindicespopulationdemographicsage_age18plus_percentage45to54,0.008771806329078705,4.649736182498649,2.427912280438349e-05,-3.534343826378672e-07,3.349893717111953e-05,1.173227261900639e-05,0.0,0.0
45,spending_categoryspend_health,0.008821548585267264,111.30520467878138,0.0,0.0,0.0,0.0,0.0,0.0
60,spending_offlinedollars,0.00935260513353354,1157.7797312187745,0.002380022165831758,-0.00037867840287226574,0.002380022165831758,0.00037867840287226574,0.0,0.0
96,marketindicespopulationdemographicsage_household_underage18_percentage6to8,0.009397179732612674,4.2820459510004305,0.0005739153757137663,-0.00037298448188822293,0.0005748819974013948,0.00037332340647816244,0.0,0.0
87,marketindicespopulationdemographicsage_total_percentunderage18,0.010061771810373262,5.387457997845725,-2.78312497359432e-05,-2.6180246471237497e-06,5.3855455600873595e-05,5.7162449468262074e-05,0.0,0.0
12,hockey_acxiom,0.010491443284141243,0.11306216574784805,0.0,0.0,0.0,0.0,0.0,0.0
61,spending_retailactivitydate,0.010743875843775707,5024904.174669753,0.00013666948824569197,-0.0002657839514870082,0.00013666948824569197,0.0002657839514870082,0.0,0.0
1,audio_books_acxiom,0.011093818144717027,0.06117920507254882,0.0,0.0,0.0,0.0,0.0,0.0
62,spending_retailrecentpurchases_retailactivitydate,0.01125666805627801,5024904.174669753,5.144183815508662e-05,0.0001876094696681271,0.0001667163134195922,0.00020715508285012408,0.0,0.0
